Name: “Table 1 of 1 on page 5 of 31”,Name: “Table 1 of 1 on page 5 of 31”,Name: “Table 1 of 1 on page 5 of 31”,Name: “Table 1 of 1 on page 5 of 31”,Name: “Table 1 of 1 on page 5 of 31”,Name: “Table 1 of 1 on page 5 of 31”,Name: “Table 1 of 1 on page 5 of 31”,Name: “Table 1 of 1 on page 5 of 31”,Name: “Table 1 of 1 on page 5 of 31”,Name: “Table 1 of 1 on page 5 of 31”,Name: “Table 1 of 1 on page 5 of 31”
Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5
,,,,,,,,,,
"Virginia, U.S. and Border States Violent Index Crime Rate, 2000-2009","Virginia, U.S. and Border States Violent Index Crime Rate, 2000-2009","Virginia, U.S. and Border States Violent Index Crime Rate, 2000-2009","Virginia, U.S. and Border States Violent Index Crime Rate, 2000-2009","Virginia, U.S. and Border States Violent Index Crime Rate, 2000-2009","Virginia, U.S. and Border States Violent Index Crime Rate, 2000-2009","Virginia, U.S. and Border States Violent Index Crime Rate, 2000-2009","Virginia, U.S. and Border States Violent Index Crime Rate, 2000-2009","Virginia, U.S. and Border States Violent Index Crime Rate, 2000-2009","Virginia, U.S. and Border States Violent Index Crime Rate, 2000-2009","Virginia, U.S. and Border States Violent Index Crime Rate, 2000-2009"
Source:  FBI,,,,,,,,,,
,,,,,,,,,,
,,Total Violent Index Crime Rate By State and Year,Total Violent Index Crime Rate By State and Year,Total Violent Index Crime Rate By State and Year,Total Violent Index Crime Rate By State and Year,Total Violent Index Crime Rate By State and Year,Total Violent Index Crime Rate By State and Year,Total Violent Index Crime Rate By State and Year,Total Violent Index Crime Rate By State and Year,
,,,,,,,,,,
,900.0,,,,,,,,,
,,,,,,,,,,
,800.0,,,,,,,,,
,,,,,,,,,,
,700.0,,,,,,,,,
,600.0,,,,,,,,,
,,,,,,,,,,
,500.0,,,,,,,,,
,,,,,,,,,,
,400.0,,,,,,,,,
,,,,,,,,,,
,300.0,,,,,,,,,
,200.0,,,,,,,,,
,,,,,,,,,,
,100.0,,,,,,,,,
,,,,,,,,,,
,0.0,,,,,,,,,
,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
,,KY,,MD,NC,TN,VA,WV,US,
,,,,,,,,,,
,,,,,,,,,,
,,,,,Percent Change,Percent Change,Percent Change,,,
,,,,,2000 - 2009,2000 - 2009,2008 - 2009,2008 - 2009,,
,,,KY,,-12.2,,-13.4,-13.4,,
,,,MD,,-25.0,,-5.7,-5.7,,
,,,NC,NC,-18.8,,-13.3,-13.3,,
,,,TN,TN,-5.6,,-7.3,-7.3,,
,,,VA,VA,-19.5,,-11.8,-11.8,,
,,,WV,,-6.3,,+7.0,+7.0,,
,,,US,US,-15.2,,-6.1,-6.1,,
,,,,,,,,,,
,,,,,,,,,,
